"age" "job" "marital" "education" "default" "balance" "housing" "loan" "contact" "day" "month" "duration" "campaign" "pdays" "previous" "poutcome" "y"
"31582" 28 "technician" "single" "tertiary" "no" 172 "yes" "yes" "cellular" 3 "apr" 100 14 60 2 "failure" "no"
"31583" 57 "blue-collar" "married" "primary" "no" 211 "yes" "no" "cellular" 3 "apr" 239 2 -1 0 "unknown" "no"
"31584" 42 "entrepreneur" "married" "tertiary" "no" 2249 "yes" "no" "telephone" 3 "apr" 362 2 136 6 "failure" "no"
"31585" 33 "admin." "married" "tertiary" "no" 1636 "yes" "yes" "cellular" 3 "apr" 105 1 136 1 "failure" "no"
"31586" 44 "services" "single" "secondary" "no" 862 "yes" "no" "cellular" 3 "apr" 582 2 -1 0 "unknown" "no"
"31587" 40 "services" "married" "secondary" "no" 3164 "yes" "no" "cellular" 3 "apr" 329 2 -1 0 "unknown" "no"
"31588" 36 "technician" "divorced" "secondary" "no" 666 "yes" "yes" "cellular" 3 "apr" 190 1 133 1 "other" "no"
"31589" 55 "blue-collar" "divorced" "secondary" "no" 1613 "yes" "no" "cellular" 3 "apr" 296 1 270 3 "failure" "yes"
"31590" 44 "entrepreneur" "single" "tertiary" "no" 1136 "yes" "yes" "cellular" 3 "apr" 345 2 249 7 "other" "no"
"31591" 37 "services" "married" "secondary" "no" 749 "yes" "no" "cellular" 3 "apr" 121 2 -1 0 "unknown" "no"
"31592" 41 "blue-collar" "married" "secondary" "no" 4910 "yes" "no" "cellular" 3 "apr" 1090 1 -1 0 "unknown" "no"
"31593" 49 "technician" "married" "tertiary" "no" 523 "yes" "no" "cellular" 3 "apr" 203 1 31 2 "success" "no"
"31594" 44 "blue-collar" "married" "secondary" "no" 879 "yes" "no" "cellular" 3 "apr" 383 1 -1 0 "unknown" "no"
"31595" 41 "services" "single" "secondary" "no" -68 "yes" "no" "cellular" 3 "apr" 100 3 -1 0 "unknown" "no"
"31596" 48 "admin." "married" "primary" "no" 4459 "yes" "no" "cellular" 3 "apr" 439 2 240 1 "failure" "no"
"31597" 39 "services" "divorced" "secondary" "no" -152 "yes" "no" "cellular" 3 "apr" 179 3 -1 0 "unknown" "no"
"31598" 46 "technician" "divorced" "secondary" "no" 387 "yes" "yes" "cellular" 3 "apr" 298 1 -1 0 "unknown" "no"
"31599" 46 "services" "divorced" "secondary" "no" 350 "yes" "no" "cellular" 3 "apr" 230 1 -1 0 "unknown" "no"
"31600" 40 "entrepreneur" "married" "tertiary" "no" 2644 "yes" "no" "cellular" 3 "apr" 235 1 133 3 "failure" "no"
"31601" 44 "blue-collar" "married" "primary" "no" 612 "yes" "yes" "cellular" 3 "apr" 1091 1 135 1 "failure" "no"
"31602" 39 "technician" "single" "tertiary" "no" 54 "yes" "no" "cellular" 3 "apr" 204 2 248 12 "failure" "no"
"31603" 47 "management" "married" "secondary" "no" -521 "yes" "no" "cellular" 3 "apr" 148 2 -1 0 "unknown" "no"
"31604" 39 "entrepreneur" "married" "secondary" "no" 10200 "yes" "no" "cellular" 3 "apr" 57 4 -1 0 "unknown" "no"
"31605" 41 "self-employed" "married" "secondary" "no" 3123 "yes" "no" "cellular" 3 "apr" 1203 2 135 2 "failure" "yes"
"31606" 49 "management" "married" "tertiary" "no" 596 "yes" "no" "cellular" 3 "apr" 579 2 -1 0 "unknown" "no"
"31607" 37 "admin." "married" "secondary" "no" 1335 "yes" "no" "telephone" 3 "apr" 309 4 262 4 "other" "no"
"31608" 31 "admin." "single" "secondary" "no" 779 "yes" "yes" "cellular" 3 "apr" 219 2 -1 0 "unknown" "no"
"31609" 50 "management" "married" "tertiary" "no" 101 "yes" "no" "cellular" 6 "apr" 43 2 326 1 "failure" "no"
"31610" 37 "management" "married" "primary" "no" 3953 "yes" "no" "cellular" 6 "apr" 610 2 138 1 "failure" "no"
"31611" 29 "technician" "single" "unknown" "no" 1729 "yes" "no" "cellular" 6 "apr" 479 1 -1 0 "unknown" "no"
"31612" 42 "admin." "single" "tertiary" "no" 473 "yes" "no" "cellular" 6 "apr" 494 1 -1 0 "unknown" "no"
"31614" 46 "admin." "single" "secondary" "no" 1070 "yes" "no" "cellular" 6 "apr" 194 2 -1 0 "unknown" "no"
"31615" 29 "technician" "married" "secondary" "no" -547 "yes" "yes" "cellular" 6 "apr" 225 1 -1 0 "unknown" "no"
"31616" 40 "management" "married" "tertiary" "no" 285 "yes" "no" "cellular" 6 "apr" 322 1 265 3 "success" "no"
"31617" 54 "entrepreneur" "divorced" "unknown" "no" 4736 "yes" "no" "telephone" 6 "apr" 475 6 307 5 "failure" "yes"
"31618" 34 "technician" "single" "secondary" "no" 2729 "yes" "no" "cellular" 6 "apr" 945 1 139 1 "success" "no"
"31619" 38 "services" "married" "secondary" "no" 968 "yes" "no" "cellular" 6 "apr" 272 1 -1 0 "unknown" "no"
"31620" 37 "blue-collar" "divorced" "secondary" "no" 811 "yes" "yes" "cellular" 6 "apr" 185 3 -1 0 "unknown" "no"
"31621" 36 "blue-collar" "married" "secondary" "no" 382 "yes" "no" "cellular" 6 "apr" 254 1 -1 0 "unknown" "no"
"31624" 35 "blue-collar" "married" "secondary" "no" 270 "yes" "yes" "cellular" 6 "apr" 332 2 335 1 "failure" "no"
"31625" 38 "admin." "married" "secondary" "no" 1280 "yes" "no" "cellular" 6 "apr" 916 1 -1 0 "unknown" "no"
"31626" 45 "blue-collar" "married" "secondary" "no" -73 "yes" "no" "cellular" 6 "apr" 551 3 313 9 "failure" "no"
"31627" 33 "technician" "single" "tertiary" "no" 127 "yes" "no" "cellular" 6 "apr" 583 2 222 17 "failure" "yes"
"31628" 38 "technician" "married" "tertiary" "no" 1997 "yes" "no" "cellular" 6 "apr" 90 10 -1 0 "unknown" "no"
"31632" 41 "blue-collar" "married" "secondary" "no" 523 "yes" "no" "cellular" 6 "apr" 232 3 -1 0 "unknown" "no"
"31633" 36 "blue-collar" "married" "secondary" "no" 2454 "yes" "no" "cellular" 6 "apr" 1859 1 -1 0 "unknown" "no"
"31634" 38 "technician" "single" "secondary" "no" 12926 "yes" "no" "cellular" 6 "apr" 271 2 307 1 "failure" "no"
"31635" 34 "management" "single" "tertiary" "no" 7263 "yes" "no" "telephone" 6 "apr" 86 1 -1 0 "unknown" "no"
"31636" 34 "admin." "single" "secondary" "no" 266 "yes" "no" "cellular" 6 "apr" 437 2 -1 0 "unknown" "no"
"31639" 47 "admin." "single" "secondary" "no" 1544 "yes" "no" "cellular" 6 "apr" 104 1 312 1 "failure" "no"
"31641" 45 "blue-collar" "married" "secondary" "no" 146 "yes" "yes" "cellular" 6 "apr" 294 1 305 15 "failure" "no"
"31642" 41 "blue-collar" "married" "secondary" "no" 790 "yes" "no" "cellular" 6 "apr" 173 1 -1 0 "unknown" "no"
"31643" 35 "management" "single" "tertiary" "no" 694 "yes" "no" "cellular" 6 "apr" 129 1 -1 0 "unknown" "no"
"31644" 59 "blue-collar" "married" "secondary" "no" 135 "yes" "no" "cellular" 6 "apr" 197 1 -1 0 "unknown" "no"
"31646" 35 "technician" "married" "secondary" "no" 0 "yes" "no" "cellular" 6 "apr" 139 1 -1 0 "unknown" "no"
"31647" 44 "management" "married" "secondary" "no" 8262 "yes" "no" "cellular" 6 "apr" 150 1 257 16 "failure" "no"
"31649" 33 "blue-collar" "married" "secondary" "no" 1101 "yes" "no" "cellular" 6 "apr" 399 2 -1 0 "unknown" "no"
"31650" 33 "admin." "married" "secondary" "no" 796 "yes" "no" "telephone" 6 "apr" 216 1 -1 0 "unknown" "no"
"31652" 30 "technician" "single" "secondary" "no" 10152 "yes" "no" "cellular" 6 "apr" 1108 2 270 1 "failure" "no"
"31653" 44 "blue-collar" "married" "secondary" "no" 545 "yes" "no" "cellular" 6 "apr" 122 3 136 1 "failure" "no"
"31654" 35 "technician" "married" "secondary" "no" 5553 "yes" "no" "cellular" 6 "apr" 371 3 136 7 "failure" "no"
"31655" 31 "services" "married" "secondary" "no" 1062 "yes" "yes" "cellular" 6 "apr" 230 1 -1 0 "unknown" "no"
"31656" 57 "technician" "married" "secondary" "no" 1144 "yes" "no" "cellular" 6 "apr" 41 2 -1 0 "unknown" "no"
"31657" 36 "self-employed" "married" "secondary" "no" 1184 "yes" "no" "cellular" 6 "apr" 1063 1 -1 0 "unknown" "yes"
"31658" 40 "admin." "single" "secondary" "no" 462 "yes" "yes" "cellular" 6 "apr" 272 1 335 4 "other" "no"
"31659" 32 "technician" "single" "tertiary" "no" 948 "yes" "no" "cellular" 6 "apr" 223 2 -1 0 "unknown" "no"
"31660" 40 "blue-collar" "married" "primary" "no" 2133 "yes" "yes" "cellular" 6 "apr" 377 3 325 1 "failure" "no"
"31661" 37 "admin." "married" "secondary" "no" 1207 "yes" "no" "telephone" 6 "apr" 1353 2 138 2 "success" "yes"
"31662" 44 "blue-collar" "single" "secondary" "no" 712 "yes" "yes" "cellular" 6 "apr" 740 3 -1 0 "unknown" "yes"
"31664" 59 "services" "married" "primary" "no" 1562 "yes" "no" "telephone" 6 "apr" 471 2 270 1 "other" "no"
"31665" 42 "blue-collar" "married" "primary" "no" 574 "yes" "no" "cellular" 6 "apr" 357 2 327 2 "failure" "no"
"31666" 41 "blue-collar" "married" "secondary" "no" 0 "yes" "no" "cellular" 6 "apr" 165 4 -1 0 "unknown" "no"
"31667" 44 "blue-collar" "married" "secondary" "no" 647 "yes" "no" "cellular" 6 "apr" 276 2 -1 0 "unknown" "no"
"31668" 46 "admin." "single" "secondary" "no" 757 "yes" "yes" "cellular" 6 "apr" 342 3 256 3 "failure" "no"
"31669" 33 "admin." "single" "secondary" "no" 2554 "yes" "no" "telephone" 6 "apr" 125 3 249 15 "failure" "no"
"31670" 41 "admin." "divorced" "secondary" "no" 270 "yes" "no" "cellular" 6 "apr" 143 1 336 1 "failure" "no"
"31671" 36 "technician" "married" "secondary" "no" 0 "yes" "no" "cellular" 6 "apr" 583 3 335 2 "other" "no"
"31674" 38 "management" "divorced" "tertiary" "no" 714 "yes" "no" "cellular" 7 "apr" 163 2 -1 0 "unknown" "no"
"31679" 42 "blue-collar" "married" "secondary" "no" 349 "yes" "no" "cellular" 7 "apr" 226 2 -1 0 "unknown" "no"
"31681" 35 "technician" "single" "primary" "no" 744 "yes" "no" "cellular" 7 "apr" 1096 1 -1 0 "unknown" "no"
"31682" 46 "admin." "divorced" "secondary" "no" 1198 "yes" "yes" "cellular" 7 "apr" 837 1 307 1 "other" "no"
"31683" 41 "technician" "married" "secondary" "no" 2185 "yes" "no" "cellular" 7 "apr" 157 4 309 4 "other" "no"
"31684" 33 "services" "married" "secondary" "no" 387 "yes" "no" "cellular" 7 "apr" 327 2 138 2 "failure" "no"
"31685" 31 "blue-collar" "single" "secondary" "no" 823 "yes" "yes" "cellular" 7 "apr" 208 1 -1 0 "unknown" "no"
"31686" 43 "blue-collar" "married" "secondary" "no" 902 "yes" "no" "cellular" 7 "apr" 91 1 328 1 "failure" "no"
"31687" 33 "management" "married" "tertiary" "no" 663 "yes" "no" "cellular" 7 "apr" 381 1 243 4 "failure" "no"
"31688" 36 "blue-collar" "single" "secondary" "no" 3508 "yes" "no" "cellular" 7 "apr" 183 1 266 3 "failure" "no"
"31689" 36 "admin." "married" "secondary" "no" 39 "yes" "no" "cellular" 7 "apr" 194 2 -1 0 "unknown" "no"
"31690" 36 "admin." "married" "secondary" "no" 1588 "yes" "no" "cellular" 7 "apr" 103 1 -1 0 "unknown" "no"
"31691" 31 "management" "married" "secondary" "no" 625 "yes" "no" "cellular" 7 "apr" 424 1 138 1 "failure" "no"
"31692" 40 "admin." "single" "secondary" "no" 963 "yes" "no" "cellular" 7 "apr" 479 1 -1 0 "unknown" "no"
"31694" 40 "admin." "single" "unknown" "no" 355 "yes" "no" "cellular" 7 "apr" 345 2 138 6 "other" "no"
"31695" 33 "blue-collar" "single" "secondary" "no" 706 "yes" "no" "cellular" 7 "apr" 329 1 322 1 "failure" "no"
"31696" 53 "blue-collar" "divorced" "secondary" "no" 1912 "yes" "yes" "cellular" 7 "apr" 210 1 253 2 "failure" "no"
"31697" 36 "management" "single" "tertiary" "no" 11767 "yes" "no" "cellular" 7 "apr" 226 1 -1 0 "unknown" "no"
"31698" 40 "admin." "married" "secondary" "no" 2591 "yes" "yes" "cellular" 7 "apr" 389 1 266 2 "other" "no"
"31699" 43 "entrepreneur" "married" "tertiary" "no" 903 "yes" "no" "cellular" 7 "apr" 197 1 -1 0 "unknown" "no"
"31700" 38 "technician" "single" "secondary" "no" 0 "yes" "no" "cellular" 7 "apr" 196 2 -1 0 "unknown" "no"
"31701" 46 "technician" "married" "secondary" "no" 138 "yes" "no" "cellular" 7 "apr" 226 2 -1 0 "unknown" "no"
"31702" 36 "services" "married" "secondary" "no" 3740 "yes" "no" "cellular" 7 "apr" 254 1 -1 0 "unknown" "no"
"31704" 32 "blue-collar" "married" "secondary" "no" 897 "yes" "no" "cellular" 7 "apr" 293 3 322 2 "failure" "no"
"31705" 33 "management" "married" "tertiary" "no" 0 "yes" "no" "cellular" 7 "apr" 366 1 -1 0 "unknown" "no"
"31706" 53 "blue-collar" "married" "primary" "no" 53 "yes" "no" "cellular" 7 "apr" 208 1 140 1 "failure" "no"
"31707" 47 "unemployed" "married" "primary" "no" 2290 "yes" "no" "cellular" 7 "apr" 274 1 -1 0 "unknown" "no"
"31708" 56 "management" "married" "tertiary" "no" 167 "yes" "no" "telephone" 7 "apr" 189 1 -1 0 "unknown" "no"
"31710" 29 "self-employed" "single" "tertiary" "no" 1457 "yes" "no" "cellular" 7 "apr" 89 1 314 1 "other" "no"
"31711" 35 "entrepreneur" "married" "tertiary" "no" 1859 "yes" "no" "cellular" 7 "apr" 157 1 267 2 "failure" "no"
"31712" 53 "blue-collar" "married" "secondary" "no" 2531 "yes" "no" "cellular" 7 "apr" 413 1 -1 0 "unknown" "no"
"31714" 50 "services" "single" "secondary" "no" 1716 "yes" "no" "cellular" 7 "apr" 272 1 -1 0 "unknown" "no"
"31716" 37 "technician" "divorced" "tertiary" "no" 1174 "yes" "no" "cellular" 7 "apr" 436 1 140 2 "failure" "no"
"31717" 38 "services" "single" "secondary" "no" 167 "yes" "no" "cellular" 7 "apr" 255 2 -1 0 "unknown" "no"
"31718" 41 "services" "married" "secondary" "no" 446 "yes" "no" "cellular" 7 "apr" 93 3 140 2 "failure" "no"
"31721" 39 "blue-collar" "single" "primary" "no" 581 "yes" "no" "cellular" 7 "apr" 620 1 39 2 "success" "no"
"31722" 48 "services" "married" "secondary" "no" 665 "yes" "no" "cellular" 7 "apr" 271 2 230 3 "failure" "no"
"31723" 42 "technician" "divorced" "primary" "no" 5076 "yes" "no" "cellular" 7 "apr" 99 1 251 2 "other" "no"
"31725" 35 "management" "married" "tertiary" "no" 0 "yes" "no" "cellular" 7 "apr" 139 1 243 2 "other" "no"
"31726" 33 "blue-collar" "married" "primary" "no" 1064 "yes" "no" "cellular" 7 "apr" 311 1 330 1 "failure" "no"
"31727" 33 "blue-collar" "married" "secondary" "no" 1130 "yes" "no" "cellular" 7 "apr" 1063 1 -1 0 "unknown" "no"
"31728" 35 "management" "single" "tertiary" "no" 714 "yes" "no" "cellular" 7 "apr" 263 2 224 22 "failure" "no"
"31729" 43 "technician" "single" "secondary" "no" 4990 "yes" "no" "cellular" 7 "apr" 58 1 228 10 "failure" "no"
"31730" 33 "services" "married" "secondary" "no" 0 "yes" "yes" "cellular" 7 "apr" 487 1 -1 0 "unknown" "no"
"31731" 28 "technician" "single" "secondary" "no" 922 "yes" "no" "cellular" 7 "apr" 304 1 -1 0 "unknown" "no"
"31733" 49 "entrepreneur" "divorced" "tertiary" "no" 1342 "yes" "yes" "cellular" 7 "apr" 253 1 140 1 "failure" "no"
"31734" 36 "services" "married" "secondary" "no" 1746 "yes" "no" "cellular" 7 "apr" 15 1 316 1 "failure" "no"
"31735" 39 "management" "married" "tertiary" "no" 416 "yes" "no" "cellular" 7 "apr" 145 1 -1 0 "unknown" "no"
"31736" 36 "admin." "divorced" "secondary" "no" 356 "yes" "no" "cellular" 7 "apr" 244 3 313 1 "failure" "no"
"31737" 50 "blue-collar" "married" "secondary" "no" 2320 "yes" "no" "cellular" 7 "apr" 310 1 -1 0 "unknown" "no"
"31741" 39 "technician" "divorced" "secondary" "no" 17441 "yes" "yes" "cellular" 7 "apr" 1 1 -1 0 "unknown" "no"
"31742" 41 "blue-collar" "married" "secondary" "no" 1885 "yes" "no" "cellular" 7 "apr" 158 2 -1 0 "unknown" "no"
"31743" 44 "unemployed" "married" "secondary" "no" 728 "yes" "no" "cellular" 7 "apr" 185 1 328 11 "failure" "no"
"31744" 41 "management" "married" "tertiary" "no" 5 "yes" "no" "cellular" 7 "apr" 542 3 140 3 "failure" "no"
"31745" 30 "technician" "single" "secondary" "no" 3568 "yes" "no" "cellular" 7 "apr" 265 1 -1 0 "unknown" "no"
"31746" 31 "technician" "single" "secondary" "no" 2484 "yes" "no" "cellular" 7 "apr" 562 1 -1 0 "unknown" "no"
"31747" 51 "blue-collar" "married" "secondary" "no" 4787 "yes" "no" "cellular" 7 "apr" 895 1 -1 0 "unknown" "yes"
"31749" 43 "blue-collar" "married" "secondary" "no" 1617 "yes" "no" "cellular" 7 "apr" 239 1 -1 0 "unknown" "no"
"31750" 35 "blue-collar" "married" "primary" "no" -210 "yes" "yes" "telephone" 7 "apr" 235 3 -1 0 "unknown" "no"
"31751" 34 "unemployed" "married" "secondary" "no" 428 "yes" "no" "cellular" 7 "apr" 221 2 267 3 "other" "no"
"31752" 51 "blue-collar" "married" "secondary" "no" 984 "yes" "no" "telephone" 7 "apr" 353 4 -1 0 "unknown" "no"
"31754" 48 "management" "divorced" "tertiary" "no" 351 "yes" "no" "cellular" 7 "apr" 725 3 -1 0 "unknown" "no"
"31755" 54 "blue-collar" "married" "secondary" "no" 5521 "yes" "no" "cellular" 7 "apr" 581 2 -1 0 "unknown" "no"
"31757" 45 "housemaid" "married" "primary" "no" 317 "yes" "no" "cellular" 8 "apr" 325 2 -1 0 "unknown" "no"
"31758" 40 "blue-collar" "single" "primary" "no" 446 "yes" "no" "cellular" 8 "apr" 594 4 331 1 "failure" "no"
"31760" 49 "management" "married" "tertiary" "no" 519 "yes" "no" "cellular" 8 "apr" 98 1 -1 0 "unknown" "no"
"31762" 35 "blue-collar" "married" "secondary" "no" 0 "yes" "yes" "cellular" 8 "apr" 519 1 -1 0 "unknown" "no"
"31763" 38 "blue-collar" "married" "secondary" "no" 6994 "yes" "no" "telephone" 8 "apr" 169 1 139 2 "failure" "no"
"31765" 36 "blue-collar" "single" "secondary" "no" 1822 "yes" "no" "cellular" 8 "apr" 952 1 323 1 "other" "yes"
"31766" 35 "technician" "single" "secondary" "no" 16 "yes" "no" "cellular" 8 "apr" 903 1 -1 0 "unknown" "yes"
"31767" 37 "technician" "married" "secondary" "no" 720 "yes" "no" "cellular" 8 "apr" 58 3 -1 0 "unknown" "no"
"31768" 54 "technician" "married" "secondary" "no" 3323 "yes" "yes" "cellular" 8 "apr" 59 3 -1 0 "unknown" "no"
"31769" 57 "blue-collar" "married" "primary" "no" 5949 "yes" "no" "cellular" 8 "apr" 123 1 -1 0 "unknown" "no"
"31770" 36 "technician" "single" "secondary" "no" 524 "yes" "no" "cellular" 8 "apr" 95 1 -1 0 "unknown" "no"
"31771" 53 "admin." "married" "secondary" "no" 35 "yes" "no" "cellular" 8 "apr" 97 1 -1 0 "unknown" "no"
"31773" 35 "admin." "married" "secondary" "no" 126 "yes" "no" "cellular" 8 "apr" 268 1 -1 0 "unknown" "no"
"31774" 35 "blue-collar" "married" "secondary" "no" 2926 "yes" "no" "cellular" 8 "apr" 182 1 292 25 "failure" "no"
"31775" 28 "technician" "married" "secondary" "no" 139 "yes" "yes" "cellular" 8 "apr" 72 1 -1 0 "unknown" "no"
"31776" 49 "management" "married" "tertiary" "no" 78 "yes" "no" "cellular" 8 "apr" 65 3 -1 0 "unknown" "no"
"31778" 37 "admin." "single" "secondary" "no" 810 "yes" "no" "cellular" 8 "apr" 376 1 295 1 "failure" "no"
"31779" 35 "technician" "single" "tertiary" "no" 458 "yes" "no" "cellular" 8 "apr" 2129 1 322 3 "failure" "no"
"31780" 35 "blue-collar" "married" "secondary" "no" 1993 "yes" "no" "cellular" 8 "apr" 462 2 -1 0 "unknown" "no"
"31782" 31 "admin." "married" "secondary" "no" 941 "yes" "no" "cellular" 8 "apr" 213 4 -1 0 "unknown" "no"
"31783" 55 "self-employed" "married" "secondary" "no" 12159 "yes" "no" "cellular" 8 "apr" 179 5 139 4 "failure" "no"
"31784" 39 "admin." "married" "secondary" "no" 217 "yes" "no" "cellular" 8 "apr" 284 1 308 4 "failure" "no"
"31785" 48 "management" "married" "secondary" "no" 4415 "yes" "no" "cellular" 8 "apr" 1032 3 141 7 "failure" "yes"
"31786" 44 "self-employed" "divorced" "secondary" "no" 522 "yes" "no" "cellular" 8 "apr" 241 1 -1 0 "unknown" "no"
"31787" 34 "student" "single" "tertiary" "no" 3404 "yes" "no" "cellular" 8 "apr" 420 1 139 5 "failure" "no"
"31788" 36 "self-employed" "married" "primary" "no" 1094 "yes" "no" "cellular" 8 "apr" 291 1 335 1 "failure" "no"
"31790" 32 "technician" "married" "secondary" "no" 303 "yes" "no" "cellular" 8 "apr" 150 1 267 4 "failure" "yes"
"31794" 40 "entrepreneur" "married" "tertiary" "no" 2310 "yes" "yes" "cellular" 8 "apr" 120 1 294 1 "failure" "no"
"31797" 52 "services" "married" "primary" "no" 821 "yes" "yes" "cellular" 8 "apr" 426 2 -1 0 "unknown" "no"
"31798" 37 "admin." "married" "tertiary" "no" 2693 "yes" "no" "cellular" 8 "apr" 261 1 -1 0 "unknown" "no"
"31799" 34 "blue-collar" "married" "unknown" "no" 11 "yes" "no" "cellular" 8 "apr" 233 1 -1 0 "unknown" "no"
"31801" 34 "technician" "married" "secondary" "no" 2726 "yes" "no" "cellular" 8 "apr" 67 1 -1 0 "unknown" "no"
"31802" 35 "blue-collar" "married" "secondary" "no" 21 "yes" "no" "cellular" 8 "apr" 663 2 -1 0 "unknown" "no"
"31806" 46 "blue-collar" "married" "primary" "no" 1204 "yes" "no" "cellular" 8 "apr" 139 2 -1 0 "unknown" "no"
"31807" 57 "management" "married" "tertiary" "no" 1287 "yes" "no" "cellular" 8 "apr" 180 2 -1 0 "unknown" "no"
"31809" 36 "entrepreneur" "married" "secondary" "no" 419 "yes" "no" "cellular" 8 "apr" 34 3 -1 0 "unknown" "no"
"31810" 34 "technician" "married" "secondary" "no" 209 "yes" "yes" "cellular" 8 "apr" 375 2 -1 0 "unknown" "no"
"31811" 39 "technician" "single" "secondary" "no" 1048 "yes" "yes" "cellular" 8 "apr" 201 2 -1 0 "unknown" "no"
"31814" 50 "technician" "single" "secondary" "no" -97 "yes" "no" "cellular" 8 "apr" 425 1 306 2 "failure" "no"
"31816" 32 "technician" "married" "secondary" "no" 1951 "yes" "no" "cellular" 8 "apr" 518 2 261 2 "failure" "no"
"31818" 58 "blue-collar" "married" "primary" "no" 189 "yes" "no" "telephone" 8 "apr" 119 1 -1 0 "unknown" "no"
"31820" 33 "management" "single" "tertiary" "no" 318 "yes" "no" "cellular" 8 "apr" 1190 1 141 3 "other" "yes"
"31821" 32 "admin." "single" "secondary" "no" 5 "yes" "yes" "cellular" 8 "apr" 110 1 -1 0 "unknown" "no"
"31822" 50 "management" "married" "unknown" "no" 5043 "yes" "yes" "cellular" 8 "apr" 201 1 -1 0 "unknown" "no"
"31823" 46 "entrepreneur" "married" "tertiary" "no" 4726 "yes" "no" "cellular" 8 "apr" 405 1 -1 0 "unknown" "no"
"31824" 32 "self-employed" "single" "tertiary" "no" 562 "yes" "yes" "cellular" 8 "apr" 84 1 -1 0 "unknown" "no"
"31825" 44 "admin." "married" "secondary" "no" 1807 "yes" "yes" "cellular" 8 "apr" 229 1 313 1 "failure" "no"
"31826" 48 "admin." "single" "secondary" "no" 1234 "yes" "no" "cellular" 8 "apr" 188 1 -1 0 "unknown" "no"
"31828" 35 "management" "married" "tertiary" "no" 1725 "yes" "yes" "cellular" 8 "apr" 180 2 254 7 "failure" "no"
