"age" "job" "marital" "education" "default" "balance" "housing" "loan" "contact" "day" "month" "duration" "campaign" "pdays" "previous" "poutcome" "y"
"33478" 29 "blue-collar" "single" "secondary" "no" 482 "no" "no" "cellular" 20 "apr" 168 2 -1 0 "unknown" "no"
"33484" 38 "blue-collar" "married" "secondary" "no" 1205 "yes" "no" "cellular" 20 "apr" 45 4 153 1 "failure" "no"
"33486" 34 "blue-collar" "single" "secondary" "no" 375 "yes" "no" "cellular" 20 "apr" 55 1 -1 0 "unknown" "no"
"33487" 33 "blue-collar" "married" "secondary" "no" 328 "yes" "no" "cellular" 20 "apr" 72 1 264 9 "failure" "no"
"33490" 40 "blue-collar" "married" "primary" "no" 481 "yes" "no" "cellular" 20 "apr" 228 3 347 1 "failure" "no"
"33497" 53 "blue-collar" "married" "primary" "no" 354 "no" "no" "cellular" 20 "apr" 416 2 -1 0 "unknown" "no"
"33499" 35 "blue-collar" "single" "primary" "no" 1277 "yes" "no" "cellular" 20 "apr" 143 4 -1 0 "unknown" "no"
"33501" 34 "blue-collar" "married" "secondary" "no" 745 "yes" "no" "cellular" 20 "apr" 400 5 332 4 "failure" "no"
"33510" 33 "blue-collar" "married" "secondary" "no" -267 "yes" "no" "cellular" 20 "apr" 1030 3 -1 0 "unknown" "yes"
"33518" 35 "blue-collar" "single" "tertiary" "no" 1011 "yes" "no" "cellular" 20 "apr" 36 2 349 1 "failure" "no"
"33520" 32 "blue-collar" "married" "secondary" "no" 472 "yes" "no" "cellular" 20 "apr" 58 2 342 2 "failure" "no"
"33521" 40 "blue-collar" "single" "primary" "no" 1530 "yes" "no" "cellular" 20 "apr" 8 3 315 1 "failure" "no"
"33529" 56 "blue-collar" "divorced" "secondary" "no" 9698 "yes" "no" "cellular" 20 "apr" 189 2 -1 0 "unknown" "no"
"33530" 27 "blue-collar" "married" "secondary" "no" 191 "yes" "no" "cellular" 20 "apr" 401 2 -1 0 "unknown" "no"
"33532" 33 "blue-collar" "married" "primary" "no" 1002 "yes" "no" "cellular" 20 "apr" 92 2 325 4 "failure" "no"
"33533" 52 "blue-collar" "married" "secondary" "no" 1440 "yes" "no" "cellular" 20 "apr" 270 2 325 1 "failure" "no"
"33536" 42 "blue-collar" "married" "primary" "no" 1978 "yes" "no" "cellular" 20 "apr" 68 4 -1 0 "unknown" "no"
"33537" 41 "blue-collar" "divorced" "primary" "no" 285 "yes" "no" "cellular" 20 "apr" 1272 2 -1 0 "unknown" "yes"
"33538" 42 "blue-collar" "married" "primary" "no" 636 "yes" "no" "cellular" 20 "apr" 91 2 -1 0 "unknown" "no"
"33541" 29 "blue-collar" "divorced" "secondary" "no" 34 "yes" "no" "cellular" 20 "apr" 87 4 -1 0 "unknown" "no"
"33542" 39 "blue-collar" "married" "secondary" "no" 535 "yes" "no" "cellular" 20 "apr" 89 3 -1 0 "unknown" "no"
"33546" 35 "blue-collar" "single" "secondary" "no" 218 "yes" "no" "cellular" 20 "apr" 93 4 -1 0 "unknown" "no"
"33552" 29 "blue-collar" "married" "secondary" "no" 313 "yes" "no" "cellular" 20 "apr" 172 2 343 3 "other" "no"
"33553" 28 "blue-collar" "married" "secondary" "no" 1687 "yes" "no" "cellular" 20 "apr" 121 2 -1 0 "unknown" "no"
"33554" 46 "blue-collar" "married" "primary" "no" 588 "yes" "no" "cellular" 20 "apr" 249 3 237 4 "failure" "no"
"33558" 41 "blue-collar" "married" "primary" "no" 449 "yes" "no" "cellular" 20 "apr" 10 6 -1 0 "unknown" "no"
"33559" 34 "blue-collar" "married" "secondary" "no" 322 "yes" "no" "cellular" 20 "apr" 10 3 -1 0 "unknown" "no"
"33560" 45 "blue-collar" "married" "primary" "no" 675 "yes" "no" "cellular" 20 "apr" 890 2 -1 0 "unknown" "no"
"33567" 33 "blue-collar" "married" "secondary" "no" 526 "yes" "no" "cellular" 20 "apr" 198 3 -1 0 "unknown" "no"
"33573" 37 "blue-collar" "married" "secondary" "no" 56 "yes" "no" "cellular" 20 "apr" 46 2 285 1 "failure" "no"
"33580" 53 "blue-collar" "married" "primary" "no" 4793 "yes" "no" "telephone" 20 "apr" 26 4 150 5 "failure" "no"
"33581" 34 "blue-collar" "married" "secondary" "no" 0 "yes" "no" "cellular" 20 "apr" 562 2 -1 0 "unknown" "no"
"33585" 32 "blue-collar" "married" "secondary" "no" 950 "yes" "yes" "cellular" 20 "apr" 219 4 -1 0 "unknown" "no"
"33588" 42 "blue-collar" "married" "primary" "no" 550 "yes" "no" "cellular" 20 "apr" 76 6 -1 0 "unknown" "no"
"33592" 37 "blue-collar" "married" "secondary" "no" 504 "yes" "no" "cellular" 20 "apr" 87 2 347 2 "failure" "no"
"33593" 34 "blue-collar" "married" "primary" "no" 15841 "yes" "no" "cellular" 20 "apr" 423 5 -1 0 "unknown" "no"
"33596" 23 "blue-collar" "single" "secondary" "no" 206 "yes" "no" "cellular" 20 "apr" 116 3 -1 0 "unknown" "no"
"33598" 43 "blue-collar" "married" "secondary" "no" 2374 "no" "no" "cellular" 20 "apr" 316 2 264 2 "failure" "no"
"33599" 27 "blue-collar" "single" "secondary" "no" 153 "yes" "no" "cellular" 20 "apr" 198 3 346 1 "failure" "no"
"33601" 43 "blue-collar" "divorced" "secondary" "no" 590 "yes" "yes" "cellular" 20 "apr" 306 2 -1 0 "unknown" "no"
"33606" 32 "blue-collar" "single" "secondary" "no" 623 "yes" "no" "cellular" 20 "apr" 539 4 -1 0 "unknown" "no"
"33608" 54 "blue-collar" "married" "primary" "no" 489 "yes" "yes" "cellular" 20 "apr" 280 4 287 3 "other" "no"
"33618" 46 "blue-collar" "married" "primary" "no" 2904 "no" "no" "cellular" 20 "apr" 277 2 -1 0 "unknown" "no"
"33619" 35 "blue-collar" "married" "secondary" "no" 1257 "yes" "no" "cellular" 20 "apr" 93 3 329 7 "failure" "no"
"33624" 42 "blue-collar" "married" "secondary" "no" -150 "yes" "no" "cellular" 20 "apr" 233 3 -1 0 "unknown" "no"
"33626" 56 "blue-collar" "married" "primary" "no" 6677 "yes" "no" "telephone" 20 "apr" 197 4 -1 0 "unknown" "no"
"33627" 51 "blue-collar" "married" "primary" "no" 2832 "yes" "no" "cellular" 20 "apr" 122 4 238 12 "other" "no"
"33628" 37 "blue-collar" "single" "secondary" "no" 2390 "yes" "no" "cellular" 20 "apr" 20 2 335 12 "failure" "no"
"33630" 39 "blue-collar" "married" "unknown" "no" 621 "yes" "no" "cellular" 20 "apr" 1333 5 -1 0 "unknown" "yes"
"33631" 35 "blue-collar" "married" "secondary" "no" 731 "yes" "no" "cellular" 20 "apr" 179 2 -1 0 "unknown" "no"
"33643" 29 "blue-collar" "married" "secondary" "no" 3007 "yes" "no" "cellular" 20 "apr" 19 5 -1 0 "unknown" "no"
"33651" 41 "blue-collar" "married" "secondary" "no" 1384 "yes" "no" "cellular" 20 "apr" 106 4 340 4 "success" "no"
"33653" 29 "blue-collar" "married" "secondary" "no" 457 "yes" "no" "cellular" 20 "apr" 72 3 341 1 "other" "no"
"33659" 33 "blue-collar" "single" "secondary" "no" 2202 "yes" "no" "cellular" 20 "apr" 372 2 -1 0 "unknown" "no"
"33664" 50 "blue-collar" "married" "primary" "no" 3924 "yes" "no" "cellular" 20 "apr" 122 2 -1 0 "unknown" "no"
"33665" 35 "blue-collar" "married" "secondary" "no" 1454 "yes" "no" "telephone" 20 "apr" 19 6 -1 0 "unknown" "no"
"33668" 43 "blue-collar" "married" "secondary" "no" 514 "yes" "yes" "cellular" 20 "apr" 34 2 -1 0 "unknown" "no"
"33669" 35 "blue-collar" "married" "secondary" "no" 407 "yes" "no" "cellular" 20 "apr" 12 6 -1 0 "unknown" "no"
"33673" 37 "blue-collar" "married" "secondary" "no" -129 "yes" "no" "cellular" 20 "apr" 123 4 328 1 "other" "no"
"33675" 27 "blue-collar" "single" "primary" "no" 497 "yes" "no" "cellular" 20 "apr" 255 2 272 1 "other" "no"
"33678" 40 "blue-collar" "married" "primary" "no" 2129 "yes" "no" "cellular" 20 "apr" 1156 3 -1 0 "unknown" "no"
"33683" 32 "blue-collar" "married" "secondary" "no" 419 "yes" "no" "cellular" 20 "apr" 122 3 325 2 "failure" "no"
"33685" 39 "blue-collar" "married" "primary" "no" 143 "yes" "no" "cellular" 20 "apr" 6 2 348 1 "other" "no"
"33687" 28 "blue-collar" "married" "primary" "no" 254 "yes" "no" "cellular" 20 "apr" 149 2 -1 0 "unknown" "no"
"33690" 36 "blue-collar" "single" "secondary" "no" 459 "yes" "yes" "cellular" 20 "apr" 305 2 -1 0 "unknown" "no"
"33692" 37 "blue-collar" "divorced" "secondary" "no" 0 "yes" "no" "cellular" 21 "apr" 146 4 -1 0 "unknown" "yes"
"33703" 55 "blue-collar" "married" "primary" "no" 3873 "no" "no" "telephone" 21 "apr" 222 1 -1 0 "unknown" "no"
"33716" 30 "blue-collar" "single" "unknown" "no" 6281 "no" "no" "cellular" 21 "apr" 149 2 -1 0 "unknown" "yes"
"33722" 29 "blue-collar" "single" "secondary" "no" 2 "yes" "yes" "cellular" 21 "apr" 379 5 -1 0 "unknown" "yes"
"33732" 66 "blue-collar" "married" "primary" "no" 2552 "no" "no" "telephone" 22 "apr" 186 4 -1 0 "unknown" "no"
"33758" 27 "blue-collar" "single" "secondary" "no" 3792 "no" "no" "cellular" 22 "apr" 279 2 -1 0 "unknown" "yes"
"33773" 32 "blue-collar" "single" "secondary" "no" 228 "no" "no" "telephone" 23 "apr" 67 3 -1 0 "unknown" "no"
"33780" 59 "blue-collar" "married" "primary" "no" 1939 "no" "no" "cellular" 23 "apr" 172 1 -1 0 "unknown" "yes"
"33784" 25 "blue-collar" "single" "secondary" "no" 0 "no" "no" "cellular" 23 "apr" 163 1 -1 0 "unknown" "yes"
"33791" 28 "blue-collar" "single" "tertiary" "no" 4099 "no" "no" "cellular" 23 "apr" 116 4 -1 0 "unknown" "yes"
"33806" 58 "blue-collar" "married" "secondary" "no" 3027 "yes" "no" "cellular" 24 "apr" 160 1 -1 0 "unknown" "yes"
"33845" 42 "blue-collar" "married" "primary" "no" 784 "no" "no" "cellular" 28 "apr" 428 3 -1 0 "unknown" "no"
"33851" 33 "blue-collar" "single" "tertiary" "no" 3446 "yes" "no" "cellular" 28 "apr" 83 2 -1 0 "unknown" "no"
"33853" 35 "blue-collar" "married" "secondary" "no" 149 "yes" "no" "cellular" 29 "apr" 507 3 349 1 "other" "yes"
"33854" 34 "blue-collar" "married" "secondary" "no" 640 "yes" "no" "cellular" 29 "apr" 636 2 -1 0 "unknown" "yes"
"33857" 62 "blue-collar" "married" "primary" "no" 115 "no" "no" "telephone" 29 "apr" 75 3 -1 0 "unknown" "no"
"33895" 47 "blue-collar" "married" "secondary" "no" 1230 "yes" "no" "cellular" 30 "apr" 412 1 169 1 "success" "yes"
"33910" 47 "blue-collar" "married" "secondary" "no" 1730 "yes" "no" "cellular" 30 "apr" 231 1 -1 0 "unknown" "yes"
"33922" 44 "blue-collar" "married" "unknown" "no" 1529 "yes" "no" "cellular" 30 "apr" 347 1 -1 0 "unknown" "yes"
"33923" 48 "blue-collar" "married" "secondary" "no" 292 "no" "no" "cellular" 30 "apr" 271 1 79 1 "success" "yes"
"33934" 42 "blue-collar" "married" "primary" "no" 201 "yes" "no" "cellular" 30 "apr" 841 1 85 2 "failure" "yes"
"33939" 37 "blue-collar" "married" "secondary" "no" 1330 "no" "no" "cellular" 30 "apr" 390 1 -1 0 "unknown" "yes"
"33948" 46 "blue-collar" "married" "secondary" "no" 1603 "no" "no" "cellular" 30 "apr" 279 1 -1 0 "unknown" "no"
"33971" 39 "blue-collar" "married" "secondary" "no" 0 "yes" "no" "cellular" 30 "apr" 53 1 325 1 "failure" "no"
"33976" 31 "blue-collar" "single" "secondary" "no" 199 "no" "no" "telephone" 30 "apr" 110 1 -1 0 "unknown" "no"
"33995" 33 "blue-collar" "single" "unknown" "no" 129 "yes" "yes" "cellular" 30 "apr" 482 1 161 1 "failure" "yes"
"34028" 28 "blue-collar" "married" "secondary" "no" 4287 "no" "no" "cellular" 30 "apr" 171 1 -1 0 "unknown" "no"
"34043" 38 "blue-collar" "single" "secondary" "no" 0 "no" "no" "cellular" 30 "apr" 102 1 -1 0 "unknown" "no"
"34079" 53 "blue-collar" "married" "secondary" "no" 6112 "no" "no" "cellular" 30 "apr" 211 1 86 1 "success" "no"
"34087" 43 "blue-collar" "married" "secondary" "no" 2105 "no" "no" "telephone" 30 "apr" 93 2 -1 0 "unknown" "no"
"34092" 52 "blue-collar" "married" "secondary" "no" 1319 "no" "no" "telephone" 30 "apr" 37 2 -1 0 "unknown" "no"
"34097" 27 "blue-collar" "single" "primary" "no" 3342 "yes" "no" "cellular" 30 "apr" 761 2 330 4 "failure" "no"
"34101" 58 "blue-collar" "married" "unknown" "no" 3585 "no" "no" "cellular" 30 "apr" 122 1 167 1 "success" "no"
"34102" 47 "blue-collar" "married" "primary" "no" 2749 "yes" "no" "cellular" 30 "apr" 774 2 164 1 "failure" "yes"
"34115" 49 "blue-collar" "married" "secondary" "no" 298 "yes" "no" "cellular" 30 "apr" 264 2 86 3 "failure" "no"
"34117" 30 "blue-collar" "married" "secondary" "no" 4389 "yes" "no" "cellular" 30 "apr" 82 6 -1 0 "unknown" "no"
"34120" 44 "blue-collar" "married" "secondary" "no" 630 "no" "no" "cellular" 30 "apr" 192 2 -1 0 "unknown" "no"
"34127" 47 "blue-collar" "married" "secondary" "no" 2173 "yes" "no" "cellular" 30 "apr" 189 3 344 5 "failure" "no"
"34136" 55 "blue-collar" "married" "primary" "no" 3297 "yes" "yes" "telephone" 30 "apr" 96 1 -1 0 "unknown" "no"
"34146" 33 "blue-collar" "single" "secondary" "no" 498 "no" "no" "cellular" 30 "apr" 301 1 -1 0 "unknown" "yes"
"34148" 33 "blue-collar" "single" "tertiary" "no" 700 "no" "no" "cellular" 30 "apr" 169 1 80 2 "success" "yes"
"34176" 29 "blue-collar" "single" "secondary" "no" 734 "yes" "yes" "cellular" 30 "apr" 259 1 296 1 "other" "yes"
"34183" 45 "blue-collar" "married" "secondary" "no" 10252 "no" "no" "cellular" 4 "may" 675 2 -1 0 "unknown" "yes"
"34189" 60 "blue-collar" "married" "primary" "no" 1723 "no" "no" "cellular" 4 "may" 160 4 83 3 "failure" "no"
"34206" 45 "blue-collar" "married" "secondary" "no" 640 "yes" "no" "cellular" 4 "may" 447 1 -1 0 "unknown" "yes"
"34210" 41 "blue-collar" "married" "secondary" "no" 5060 "no" "no" "cellular" 4 "may" 963 1 83 3 "success" "yes"
"34225" 40 "blue-collar" "married" "primary" "no" -388 "yes" "no" "cellular" 4 "may" 195 3 340 1 "failure" "no"
"34227" 28 "blue-collar" "single" "tertiary" "no" 1984 "yes" "no" "cellular" 4 "may" 32 2 14 1 "failure" "no"
"34230" 44 "blue-collar" "single" "secondary" "no" 0 "yes" "no" "cellular" 4 "may" 64 2 19 1 "failure" "no"
"34248" 44 "blue-collar" "married" "secondary" "no" 4236 "yes" "no" "cellular" 4 "may" 378 3 -1 0 "unknown" "no"
"34250" 48 "blue-collar" "married" "secondary" "no" 863 "yes" "no" "telephone" 4 "may" 412 5 350 2 "success" "yes"
"34253" 49 "blue-collar" "married" "primary" "no" 1133 "yes" "no" "cellular" 4 "may" 291 3 -1 0 "unknown" "no"
"34258" 28 "blue-collar" "married" "primary" "no" -65 "yes" "no" "cellular" 4 "may" 90 4 -1 0 "unknown" "no"
"34274" 36 "blue-collar" "married" "secondary" "no" 218 "yes" "no" "cellular" 4 "may" 619 6 -1 0 "unknown" "yes"
"34278" 33 "blue-collar" "married" "secondary" "no" -208 "yes" "yes" "cellular" 4 "may" 306 3 360 1 "failure" "no"
"34279" 41 "blue-collar" "married" "secondary" "no" 72 "yes" "no" "cellular" 4 "may" 130 3 312 3 "failure" "no"
"34281" 41 "blue-collar" "married" "secondary" "no" 1354 "yes" "no" "cellular" 4 "may" 106 2 -1 0 "unknown" "no"
"34290" 51 "blue-collar" "married" "primary" "no" 296 "yes" "no" "cellular" 4 "may" 211 5 -1 0 "unknown" "no"
"34295" 33 "blue-collar" "married" "primary" "no" 5151 "yes" "yes" "cellular" 4 "may" 124 3 165 5 "failure" "no"
"34305" 37 "blue-collar" "married" "primary" "no" 2939 "yes" "no" "cellular" 4 "may" 191 3 -1 0 "unknown" "no"
"34311" 28 "blue-collar" "single" "primary" "no" 551 "no" "no" "cellular" 4 "may" 264 3 -1 0 "unknown" "no"
"34323" 45 "blue-collar" "married" "primary" "no" 803 "yes" "no" "cellular" 4 "may" 742 4 -1 0 "unknown" "yes"
"34324" 32 "blue-collar" "married" "secondary" "no" 119 "no" "no" "cellular" 4 "may" 20 5 -1 0 "unknown" "no"
"34325" 28 "blue-collar" "single" "secondary" "no" 3817 "yes" "no" "cellular" 4 "may" 528 3 -1 0 "unknown" "no"
"34330" 32 "blue-collar" "married" "primary" "yes" -148 "yes" "no" "cellular" 4 "may" 326 3 357 15 "other" "no"
"34333" 32 "blue-collar" "single" "secondary" "no" 400 "no" "no" "cellular" 4 "may" 268 3 -1 0 "unknown" "yes"
"34334" 26 "blue-collar" "married" "primary" "no" 104 "yes" "no" "cellular" 4 "may" 230 6 360 2 "other" "no"
"34344" 29 "blue-collar" "single" "secondary" "no" 369 "yes" "no" "cellular" 4 "may" 174 5 346 3 "failure" "no"
"34355" 48 "blue-collar" "married" "secondary" "no" 3776 "no" "no" "telephone" 4 "may" 254 4 -1 0 "unknown" "no"
"34364" 34 "blue-collar" "married" "secondary" "no" 315 "no" "no" "cellular" 4 "may" 76 4 89 3 "success" "no"
"34378" 34 "blue-collar" "married" "primary" "no" 698 "yes" "no" "cellular" 4 "may" 83 5 -1 0 "unknown" "no"
"34382" 39 "blue-collar" "married" "secondary" "no" 261 "no" "no" "cellular" 4 "may" 841 4 -1 0 "unknown" "yes"
"34383" 47 "blue-collar" "married" "secondary" "no" 668 "yes" "no" "cellular" 4 "may" 230 6 354 2 "success" "no"
"34398" 28 "blue-collar" "married" "secondary" "no" 61 "yes" "no" "cellular" 4 "may" 226 2 319 1 "success" "yes"
"34400" 28 "blue-collar" "single" "secondary" "no" 4229 "yes" "yes" "cellular" 5 "may" 205 2 -1 0 "unknown" "no"
"34401" 59 "blue-collar" "married" "primary" "no" 6212 "yes" "no" "cellular" 5 "may" 574 2 -1 0 "unknown" "no"
"34403" 32 "blue-collar" "divorced" "secondary" "no" 3027 "no" "no" "cellular" 5 "may" 171 2 -1 0 "unknown" "no"
"34406" 55 "blue-collar" "married" "secondary" "no" 233 "yes" "no" "cellular" 5 "may" 813 2 351 3 "failure" "no"
"34407" 50 "blue-collar" "married" "primary" "no" 5872 "yes" "no" "cellular" 5 "may" 762 3 -1 0 "unknown" "yes"
"34412" 27 "blue-collar" "single" "secondary" "no" -289 "yes" "yes" "cellular" 5 "may" 94 5 -1 0 "unknown" "no"
"34416" 35 "blue-collar" "single" "secondary" "yes" -947 "yes" "no" "cellular" 5 "may" 148 4 362 3 "failure" "no"
"34418" 40 "blue-collar" "married" "secondary" "no" 195 "yes" "no" "cellular" 5 "may" 99 5 333 5 "other" "no"
"34419" 29 "blue-collar" "married" "primary" "no" 6 "yes" "no" "cellular" 5 "may" 39 5 349 2 "other" "no"
"34423" 33 "blue-collar" "married" "secondary" "no" 931 "yes" "no" "cellular" 5 "may" 272 2 336 1 "failure" "no"
"34424" 46 "blue-collar" "married" "secondary" "no" 524 "yes" "no" "telephone" 5 "may" 15 7 -1 0 "unknown" "no"
"34430" 31 "blue-collar" "married" "secondary" "no" 113 "yes" "no" "cellular" 5 "may" 337 3 -1 0 "unknown" "no"
"34438" 45 "blue-collar" "married" "secondary" "no" 640 "yes" "no" "cellular" 5 "may" 214 1 1 1 "success" "no"
"34447" 51 "blue-collar" "divorced" "secondary" "no" 734 "yes" "yes" "cellular" 5 "may" 17 1 -1 0 "unknown" "no"
"34454" 36 "blue-collar" "married" "secondary" "no" 80 "yes" "yes" "cellular" 5 "may" 234 1 165 4 "failure" "no"
"34455" 36 "blue-collar" "single" "secondary" "no" 206 "yes" "no" "cellular" 5 "may" 17 6 -1 0 "unknown" "no"
"34465" 30 "blue-collar" "single" "secondary" "no" 80 "yes" "yes" "cellular" 5 "may" 145 1 337 4 "failure" "no"
"34467" 36 "blue-collar" "married" "primary" "no" 378 "yes" "no" "cellular" 5 "may" 1240 1 -1 0 "unknown" "yes"
"34479" 43 "blue-collar" "married" "secondary" "no" 130 "no" "no" "cellular" 5 "may" 156 1 337 3 "failure" "no"
"34481" 36 "blue-collar" "single" "secondary" "no" 767 "yes" "no" "cellular" 5 "may" 62 1 355 2 "other" "no"
"34484" 30 "blue-collar" "married" "secondary" "no" 61 "yes" "no" "cellular" 5 "may" 525 1 -1 0 "unknown" "yes"
"34485" 35 "blue-collar" "married" "primary" "no" 147 "yes" "no" "cellular" 5 "may" 358 1 337 3 "failure" "no"
"34487" 37 "blue-collar" "married" "secondary" "no" 288 "yes" "no" "cellular" 5 "may" 159 6 -1 0 "unknown" "no"
"34489" 41 "blue-collar" "single" "secondary" "no" 537 "yes" "no" "cellular" 5 "may" 233 1 -1 0 "unknown" "no"
"34491" 48 "blue-collar" "single" "secondary" "no" 0 "yes" "no" "cellular" 5 "may" 95 1 -1 0 "unknown" "no"
"34496" 54 "blue-collar" "married" "primary" "no" 714 "no" "no" "cellular" 5 "may" 225 1 -1 0 "unknown" "no"
"34504" 23 "blue-collar" "single" "secondary" "no" 336 "yes" "no" "cellular" 5 "may" 500 1 -1 0 "unknown" "no"
"34513" 39 "blue-collar" "married" "primary" "no" 579 "yes" "yes" "cellular" 5 "may" 98 4 -1 0 "unknown" "no"
"34514" 30 "blue-collar" "single" "secondary" "no" 1073 "yes" "no" "cellular" 5 "may" 1130 4 -1 0 "unknown" "no"
"34520" 33 "blue-collar" "married" "secondary" "no" 23 "yes" "no" "cellular" 5 "may" 173 1 -1 0 "unknown" "no"
"34522" 29 "blue-collar" "single" "secondary" "no" -16 "yes" "yes" "cellular" 5 "may" 201 1 -1 0 "unknown" "no"
"34525" 37 "blue-collar" "married" "primary" "no" 0 "yes" "no" "cellular" 5 "may" 108 1 349 2 "failure" "no"
"34528" 34 "blue-collar" "divorced" "secondary" "no" 0 "yes" "no" "cellular" 5 "may" 150 1 -1 0 "unknown" "no"
"34534" 30 "blue-collar" "married" "secondary" "no" 203 "yes" "no" "cellular" 5 "may" 18 6 -1 0 "unknown" "no"
"34537" 33 "blue-collar" "divorced" "primary" "no" 1022 "yes" "no" "cellular" 5 "may" 154 1 -1 0 "unknown" "no"
"34545" 32 "blue-collar" "single" "primary" "no" 2829 "yes" "no" "cellular" 5 "may" 26 1 -1 0 "unknown" "no"
"34548" 38 "blue-collar" "single" "secondary" "no" 2032 "yes" "no" "cellular" 5 "may" 87 4 349 2 "failure" "no"
"34557" 40 "blue-collar" "single" "secondary" "no" 411 "yes" "no" "cellular" 5 "may" 197 1 -1 0 "unknown" "no"
"34562" 43 "blue-collar" "married" "primary" "no" 2598 "no" "no" "cellular" 5 "may" 272 2 -1 0 "unknown" "no"
"34565" 41 "blue-collar" "divorced" "secondary" "no" 257 "yes" "no" "cellular" 5 "may" 442 2 -1 0 "unknown" "no"
"34566" 31 "blue-collar" "single" "secondary" "no" 196 "yes" "no" "cellular" 5 "may" 568 1 341 7 "failure" "yes"
"34567" 30 "blue-collar" "single" "primary" "no" 253 "yes" "no" "cellular" 5 "may" 259 1 -1 0 "unknown" "yes"
"34569" 27 "blue-collar" "married" "primary" "no" 1 "yes" "no" "cellular" 5 "may" 49 2 -1 0 "unknown" "no"
"34570" 56 "blue-collar" "divorced" "primary" "no" 0 "yes" "no" "cellular" 5 "may" 313 1 -1 0 "unknown" "no"
"34572" 28 "blue-collar" "married" "secondary" "no" 1590 "no" "no" "cellular" 5 "may" 78 4 -1 0 "unknown" "no"
"34578" 34 "blue-collar" "married" "secondary" "no" 393 "yes" "no" "cellular" 5 "may" 11 9 -1 0 "unknown" "no"
"34579" 31 "blue-collar" "single" "secondary" "no" 350 "yes" "no" "cellular" 5 "may" 383 5 -1 0 "unknown" "no"
"34580" 28 "blue-collar" "married" "secondary" "no" -25 "yes" "no" "cellular" 5 "may" 58 2 -1 0 "unknown" "no"
"34584" 47 "blue-collar" "married" "primary" "no" -301 "yes" "no" "cellular" 5 "may" 277 1 -1 0 "unknown" "no"
